date,long_return,short_return,total_return
2005-07-07T00:00:00,1.597074107,1.349180314,0.247893793
2005-07-08T00:00:00,1.037417441,1.215613841,-0.1781964
2005-07-11T00:00:00,0.405106464,0.071662081,0.333444383
2005-07-12T00:00:00,-0.261527697,-0.28573201,0.024204313
2005-07-13T00:00:00,-0.597898514,0.162565259,-0.760463773
2005-07-14T00:00:00,0.009815548,0.05273044,-0.042914893
2005-07-15T00:00:00,-0.511723075,-0.740900676,0.229177601
2005-07-18T00:00:00,1.960818273,1.607287619,0.353530653
2005-07-19T00:00:00,0.455583851,0.779105388,-0.323521538
2005-07-20T00:00:00,-1.085737761,-1.049586708,-0.036151052
2005-07-21T00:00:00,1.212063309,0.366561771,0.845501538
2005-07-22T00:00:00,-0.335150571,-0.257429635,-0.077720936
2005-07-25T00:00:00,0.610569485,0.518489267,0.092080218
2005-07-26T00:00:00,0.800433944,-0.096011026,0.89644497
2005-07-27T00:00:00,0.595158185,-0.018278659,0.613436844
2005-07-28T00:00:00,-0.162548281,-0.465823801,0.303275521
2005-07-29T00:00:00,0.443939229,0.420684066,0.023255163
2005-08-01T00:00:00,0.776938815,0.622707229,0.154231585
2005-08-02T00:00:00,-0.130838527,-0.483138949,0.352300422
2005-08-03T00:00:00,-0.812445066,-0.694378919,-0.118066147
2005-08-04T00:00:00,-0.614966214,-0.854774501,0.239808287
2005-08-05T00:00:00,-0.355192094,-0.456839696,0.101647602
2005-08-08T00:00:00,0.286562634,0.036328214,0.25023442
2005-08-09T00:00:00,-0.133563149,-0.254698503,0.121135354
2005-08-10T00:00:00,1.079516995,0.980184291,0.099332704
2005-08-11T00:00:00,-0.334765587,-0.436576018,0.101810431
2005-08-12T00:00:00,0.618601772,0.47513253,0.143469241
2005-08-15T00:00:00,-1.548909776,-1.271541417,-0.277368359
2005-08-16T00:00:00,-0.636694942,0.193644633,-0.830339575
2005-08-17T00:00:00,-0.299690104,-0.217495275,-0.082194829
2005-08-18T00:00:00,0.704292895,0.228723717,0.475569178
2005-08-19T00:00:00,0.355289987,0.243743786,0.111546201
2005-08-22T00:00:00,0.023072877,-0.16205764,0.185130518
2005-08-23T00:00:00,-0.058737935,-0.151771138,0.093033203
2005-08-24T00:00:00,0.278674707,0.251162784,0.027511923
2005-08-25T00:00:00,-0.676608503,-1.14332458,0.466716077
2005-08-26T00:00:00,0.907321516,0.730236672,0.177084844
2005-08-29T00:00:00,0.236110712,-0.176017648,0.41212836
2005-08-30T00:00:00,1.326119265,1.415719588,-0.089600323
2005-08-31T00:00:00,0.235358548,0.311071585,-0.075713036
2005-09-01T00:00:00,-0.338073362,-1.332850759,0.994777397
2005-09-02T00:00:00,1.458823308,1.416259718,0.04256359
2005-09-06T00:00:00,0.504467807,0.366849501,0.137618306
2005-09-07T00:00:00,0.047875207,0.227052332,-0.179177125
2005-09-08T00:00:00,0.945287504,0.98651131,-0.041223806
2005-09-09T00:00:00,0.350323269,-0.408679818,0.759003087
2005-09-12T00:00:00,-0.032108794,-0.389500705,0.357391911
2005-09-13T00:00:00,-0.346116537,-0.708650708,0.362534171
2005-09-14T00:00:00,-0.594264692,-0.312075989,-0.282188703
2005-09-15T00:00:00,0.55881353,0.636385214,-0.077571684
